scientific_name,common_name,image,fish_id
Gadus,Gadu,https://inaturalist-open-data.s3.amazonaws.com/photos/19090/medium.jpg,2621
Lutjanus Vitta,Brownstripe Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/65818791/medium.jpg,2622
Plectropomus Pessuliferus,Leopard Grouper,https://inaturalist-open-data.s3.amazonaws.com/photos/82437747/medium.jpeg,2623
Gymnarchus Niloticus,Aba,https://inaturalist-open-data.s3.amazonaws.com/photos/80229209/medium.jpg,2624
Cirrhinus Microlepis,Cirrhinus Microlepi,No image available,2625
Pao Suvattii,Arrowhead Puffer,https://static.inaturalist.org/photos/57734338/medium.jpeg,2626
Acanthurus Sohal,Sohal Surgeonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/85989061/medium.jpg,2627
Chelmonops,Talma,https://inaturalist-open-data.s3.amazonaws.com/photos/5324230/medium.jpg,2628
Ophiocara Cantoris,Cantor'S Gudgeon,https://static.inaturalist.org/photos/132686986/medium.jpg,2629
Mystacoleucus Obtusirostris,Mystacoleucus Obtusirostri,https://inaturalist-open-data.s3.amazonaws.com/photos/105828523/medium.jpg,2630
Paracanthocobitis Phuketensis,Phuket Zipper Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/274112660/medium.jpg,2631
Mystus Castaneus,Mystus Castaneu,https://inaturalist-open-data.s3.amazonaws.com/photos/172962170/medium.jpeg,2632
Silurichthys Hasseltii,Silurichthys Hasseltii,https://inaturalist-open-data.s3.amazonaws.com/photos/487745957/medium.jpg,2633
Homalopteroides Smithi,Homalopteroides Smithi,https://inaturalist-open-data.s3.amazonaws.com/photos/172961884/medium.jpeg,2634
Uropterygius,Snakemoray,https://inaturalist-open-data.s3.amazonaws.com/photos/28518220/medium.jpg,2635
Chanda Ranga,Siamese Glassfish,https://inaturalist-open-data.s3.amazonaws.com/photos/60609413/medium.jpg,2636
Polynemus Paradiseus,Paradise Threadfin,https://inaturalist-open-data.s3.amazonaws.com/photos/111037747/medium.jpg,2637
Sciaenidae,Drum,https://inaturalist-open-data.s3.amazonaws.com/photos/31717879/medium.jpeg,2638
Hemigobius,Hemigobiu,https://inaturalist-open-data.s3.amazonaws.com/photos/17724074/medium.jpeg,2639
Glossolepis Incisa,Red Rainbowfish,https://inaturalist-open-data.s3.amazonaws.com/photos/107321898/medium.jpg,2640
Carinotetraodon Travancoricus,Dwarf Indian Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/136645066/medium.jpg,2641
Siluroidei,Siluroidei,https://static.inaturalist.org/photos/123001654/medium.jpeg,2642
Osteoglossiformes,Bonytongue,https://inaturalist-open-data.s3.amazonaws.com/photos/51111/medium.jpg,2643
Horabagrus Brachysoma,Sun Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/80663864/medium.jpg,2644
Tropheus Duboisi,Duboisi Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/70160908/medium.jpg,2645
Bagarius Bagarius,Goonch,https://inaturalist-open-data.s3.amazonaws.com/photos/53180147/medium.jpeg,2646
Helostoma Temminckii,Kissing Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/60076721/medium.jpg,2647
Geophagus Altifrons,Threadfin Eartheater,https://inaturalist-open-data.s3.amazonaws.com/photos/169568077/medium.jpg,2648
Pao Leiurus,Brackish Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/9807891/medium.jpg,2649
Maylandia Callainos,Cobalt Zebra Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/95327040/medium.jpeg,2650
Hydrocynus Vittatus,Striped Tigerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/5887192/medium.jpeg,2651
Channa Aurantimaculata,Orange-Spotted Snakehead,https://static.inaturalist.org/photos/118531915/medium.jpeg,2652
Rasbora Caudimaculata,Greater Scissortail,https://static.inaturalist.org/photos/132686946/medium.jpg,2653
Lagocephalus Spadiceus,Half-Smooth Golden Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/15619077/medium.jpg,2654
Scorpaenopsis Barbata,Bearded Scorpionfish,https://static.inaturalist.org/photos/36149803/medium.jpg,2655
Arius,Ariu,https://inaturalist-open-data.s3.amazonaws.com/photos/40236699/medium.jpeg,2656
Acanthurus Blochii,Dark Surgeonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/1509716/medium.jpg,2657
Plectorhinchus Albovittatus,Giant Sweetlip,https://inaturalist-open-data.s3.amazonaws.com/photos/87217686/medium.jpg,2658
Acanthurus Dussumieri,Eyestripe Surgeonfish,https://inaturalist-open-data.s3.amazonaws.com/photos/7930085/medium.jpg,2659
Neopomacentrus Sororius,Twin Demoiselle,https://inaturalist-open-data.s3.amazonaws.com/photos/438173904/medium.png,2660
Mastacembelus Favus,Tire Track Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/226345640/medium.jpg,2661
Betta Apollon,Apollo Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/110681806/medium.jpg,2662
Batasio Fluviatilis,Batasio Fluviatili,https://static.inaturalist.org/photos/188772745/medium.jpg,2663
Pomacentrus Xanthosternus,Yellowbreasted Damselfish,https://static.inaturalist.org/photos/218386463/medium.jpeg,2664
Esomus Malayensis,Esomus Malayensi,No image available,2665
Betta Mahachaiensis,Mahachai Betta,https://static.inaturalist.org/photos/510846492/medium.jpg,2666
Platydoras Armatulus,Striped Raphael,https://inaturalist-open-data.s3.amazonaws.com/photos/322297849/medium.jpg,2667
Metynnis,Silver Dollar,https://inaturalist-open-data.s3.amazonaws.com/photos/30337637/medium.jpg,2668
Brachyplatystoma Filamentosum,Piraiba,https://inaturalist-open-data.s3.amazonaws.com/photos/84364196/medium.jpg,2669
Osphronemus Septemfasciatus,Kaloi Sarawak,https://inaturalist-open-data.s3.amazonaws.com/photos/110733092/medium.jpg,2670
Aulonocara Saulosi,Greenface Peacock Cichlid,https://static.inaturalist.org/photos/119512321/medium.jpeg,2671
Pseudotropheus Johannii,Bluegray Mbuna,https://inaturalist-open-data.s3.amazonaws.com/photos/11582283/medium.jpg,2672
Andinoacara Pulcher,Blue Acara,https://inaturalist-open-data.s3.amazonaws.com/photos/11297959/medium.jpg,2673
Nimbochromis Venustus,Giraffe Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/71495169/medium.jpg,2674
Cyphotilapia Frontosa,Frontosa Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/2074629/medium.jpg,2675
Wallagonia Leerii,Striped Wallagonia,https://inaturalist-open-data.s3.amazonaws.com/photos/62242753/medium.jpg,2676
Ompok Pinnatus,Ompok Pinnatu,No image available,2677
Alepes,Alepe,https://inaturalist-open-data.s3.amazonaws.com/photos/165297723/medium.jpeg,2678
Pao Fangi,Fang'S Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/289245754/medium.jpg,2679
Balitoridae,River Loache,https://inaturalist-open-data.s3.amazonaws.com/photos/118067625/medium.jpeg,2680
Stolephorus,Stolephoru,https://inaturalist-open-data.s3.amazonaws.com/photos/426756/medium.gif,2681
Lagocephalus Lunaris,Rough Golden Puffer,https://static.inaturalist.org/photos/19583740/medium.jpeg,2682
Nuchequula Flavaxilla,Nuchequula Flavaxilla,https://static.inaturalist.org/photos/102716604/medium.jpg,2683
Deveximentum Ruconius,Deep Pugnose Ponyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/322340233/medium.jpg,2684
Pseudotriacanthus Strigilifer,Blotched Tripodfish,https://inaturalist-open-data.s3.amazonaws.com/photos/218577/medium.jpg,2685
Cryptocentrus Cyanotaenia,Lagoon Shrimpgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/439834190/medium.jpeg,2686
Pomadasys Maculatus,Blotched Javelin,https://static.inaturalist.org/photos/334114474/medium.jpg,2687
Drepane Punctata,Spotted Sicklefish,https://inaturalist-open-data.s3.amazonaws.com/photos/471764597/medium.jpg,2688
Betta Stigmosa,Terengganu Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/110682029/medium.jpg,2689
Schistura Spilota,Schistura Spilota,https://inaturalist-open-data.s3.amazonaws.com/photos/171197899/medium.jpg,2690
Nemateleotris Decora,Decorated Dartfish,https://inaturalist-open-data.s3.amazonaws.com/photos/38109792/medium.jpg,2691
Zebrias,Zebria,https://inaturalist-open-data.s3.amazonaws.com/photos/223563/medium.jpg,2692
Gobiopterus Chuno,Gobiopterus Chuno,https://static.inaturalist.org/photos/288901170/medium.jpg,2693
Rasbora Tornieri,Rasbora Tornieri,https://inaturalist-open-data.s3.amazonaws.com/photos/424440925/medium.jpeg,2694
Trichopsis Pumila,Sparkling Gourami,https://static.inaturalist.org/photos/237369245/medium.jpg,2695
Trichogaster Labiosa,Thick-Lip Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/239456985/medium.jpg,2696
Mystus Singaringan,Mystus Singaringan,https://inaturalist-open-data.s3.amazonaws.com/photos/51628918/medium.jpeg,2697
Alepes Djedaba,Shrimp Scad,https://static.inaturalist.org/photos/122212619/medium.jpeg,2698
Ilisha Megaloptera,Bigeye Ilisha,https://inaturalist-open-data.s3.amazonaws.com/photos/430732122/medium.jpg,2699
Pomacentrus Similis,Similar Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/382280022/medium.jpg,2700
Cobitoidei,Loache,https://inaturalist-open-data.s3.amazonaws.com/photos/380591387/medium.jpeg,2701
Anodontostoma Chacunda,Chacunda Gizzard Shad,https://inaturalist-open-data.s3.amazonaws.com/photos/29267504/medium.png,2702
Lepidocephalichthys Berdmorei,Lepidocephalichthys Berdmorei,https://inaturalist-open-data.s3.amazonaws.com/photos/112086338/medium.jpeg,2703
Cobitidae,True Loache,https://inaturalist-open-data.s3.amazonaws.com/photos/335934434/medium.jpg,2704
Monocentridae,Pinecone Fish,https://inaturalist-open-data.s3.amazonaws.com/photos/13718666/medium.jpg,2705
Planiliza Subviridis,Greenback Mullet,https://inaturalist-open-data.s3.amazonaws.com/photos/146325485/medium.jpg,2706
Halichoeres Bicolor,Brown-Stripe Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/333865961/medium.jpeg,2707
Sardinella Fimbriata,Fringescale Sardinella,https://inaturalist-open-data.s3.amazonaws.com/photos/513297965/medium.jpg,2708
Yasuhikotakia Morleti,Skunk Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/64571719/medium.jpg,2709
Botia,True Botia,https://inaturalist-open-data.s3.amazonaws.com/photos/139491788/medium.jpg,2710
Halichoeres Melanochir,Orangefin Wrasse,https://static.inaturalist.org/photos/29439958/medium.jpg,2711
Paracanthocobitis Epimekes,Paracanthocobitis Epimeke,https://static.inaturalist.org/photos/132101940/medium.jpg,2712
Badis Siamensis,Siamese Badi,https://static.inaturalist.org/photos/188772662/medium.jpg,2713
Mugilogobius Mertoni,Chequered Mangrovegoby,https://static.inaturalist.org/photos/172448274/medium.jpeg,2714
Pseudogobius,Snubnose Gobie,https://inaturalist-open-data.s3.amazonaws.com/photos/135650243/medium.jpg,2715
Homalopteroides Tweediei,Green Lizard Hillstream,https://static.inaturalist.org/photos/253735662/medium.jpg,2716
Hypophthalmichthys Molitrix,Silver Carp,https://inaturalist-open-data.s3.amazonaws.com/photos/154802895/medium.jpg,2717
Opsarius Bernatziki,Opsarius Bernatziki,https://static.inaturalist.org/photos/188773056/medium.jpg,2718
Paracanthocobitis Nigrolineata,Black-Lined Zipper Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/85938482/medium.jpeg,2719
Hampala Salweenensis,Hampala Salweenensi,https://static.inaturalist.org/photos/63739319/medium.png,2720
Bodianus Neilli,Bay Of Bengal Hogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/260996451/medium.jpg,2721
Tripterygion,Tripterygion,https://inaturalist-open-data.s3.amazonaws.com/photos/298639661/medium.jpg,2722
Coris Batuensis,Batu Cori,https://inaturalist-open-data.s3.amazonaws.com/photos/353341530/medium.jpeg,2723
Chaetodon Madagaskariensis,Seychelles Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/233631122/medium.jpg,2724
Centropyge Multispinis,Brown Pygmy Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/332653551/medium.jpg,2725
Chitala Blanci,Indochinese Featherback,https://inaturalist-open-data.s3.amazonaws.com/photos/104542473/medium.jpg,2726
Pangio Semicincta,Coolie Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/40364274/medium.jpg,2727
Eucinostomus,Eucinostomu,https://inaturalist-open-data.s3.amazonaws.com/photos/237525399/medium.jpeg,2728
Chrysiptera Brownriggii,Indian Surge Demoiselle,https://inaturalist-open-data.s3.amazonaws.com/photos/233415236/medium.jpg,2729
Mugilogobius Tigrinus,Mugilogobius Tigrinu,https://static.inaturalist.org/photos/176644052/medium.jpeg,2730
Siganus Puelloides,Blackeye Rabbitfish,https://static.inaturalist.org/photos/59056971/medium.jpeg,2731
Schistura Nicholsi,Schistura Nicholsi,https://inaturalist-open-data.s3.amazonaws.com/photos/80751828/medium.jpg,2732
Cryptotora Thamicola,Waterfall-Climbing Cave Fish,https://inaturalist-open-data.s3.amazonaws.com/photos/73961480/medium.jpg,2733
Neolissochilus Subterraneus,Cave Brook Carp,https://static.inaturalist.org/photos/306406512/medium.jpg,2734
Schistura Spiesi,Schistura Spiesi,https://static.inaturalist.org/photos/306406111/medium.jpg,2735
Homaloptera Ogilviei,Homaloptera Ogilviei,https://inaturalist-open-data.s3.amazonaws.com/photos/118067625/medium.jpeg,2736
Devario,Devario,https://inaturalist-open-data.s3.amazonaws.com/photos/13121217/medium.jpeg,2737
Schistura Oedipus,Schistura Oedipu,https://inaturalist-open-data.s3.amazonaws.com/photos/73961453/medium.jpg,2738
Scatophagus,Scatophagu,https://inaturalist-open-data.s3.amazonaws.com/photos/528784/medium.jpg,2739
Lutjanus Synagris,Lane Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/11926604/medium.jpg,2740
Lutjanus Griseus,Gray Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/229031424/medium.jpg,2741
Lates,Late,https://inaturalist-open-data.s3.amazonaws.com/photos/150012062/medium.jpeg,2742
Macrognathus,Macrognathu,https://inaturalist-open-data.s3.amazonaws.com/photos/1458909/medium.png,2743
Parambassis Apogonoides,Iridescent Glassy Perchlet,https://static.inaturalist.org/photos/222702634/medium.jpg,2744
Puntigrus Partipentazona,Partipentazona Barb,https://static.inaturalist.org/photos/219192417/medium.jpg,2745
Hippocampus Borboniensis,Reunion Seahorse,https://static.inaturalist.org/photos/1419638/medium.JPG,2746
Alticus Saliens,Leaping Blenny,https://static.inaturalist.org/photos/61492951/medium.jpg,2747
Pristolepis Grootii,Indonesian Leaffish,https://inaturalist-open-data.s3.amazonaws.com/photos/247962104/medium.jpg,2748
Pterocryptis Bokorensis,Pterocryptis Bokorensi,https://static.inaturalist.org/photos/188773327/medium.jpg,2749
Leptobarbus,Leptobarbu,https://inaturalist-open-data.s3.amazonaws.com/photos/17504213/medium.jpg,2750
Eugnathogobius,Eugnathogobiu,https://inaturalist-open-data.s3.amazonaws.com/photos/993973/medium.JPG,2751
Butis,Buti,https://static.inaturalist.org/photos/106277345/medium.jpg,2752
Entomacrodus,Entomacrodu,https://static.inaturalist.org/photos/172218192/medium.png,2753
Stigmatogobius Sadanundio,Grey Knight Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/104665474/medium.jpg,2754
Acentrogobius Viridipunctatus,Greenspotted Goby,https://static.inaturalist.org/photos/133725952/medium.jpg,2755
Pomacentrus Umbratilus,Shade Damselfish,https://inaturalist-open-data.s3.amazonaws.com/photos/443845957/medium.jpeg,2756
Beryx Splendens,Splendid Alfonsino,https://inaturalist-open-data.s3.amazonaws.com/photos/4325417/medium.jpg,2757
Schistura Menanensis,Schistura Menanensi,https://static.inaturalist.org/photos/175505173/medium.jpg,2758
Mystacoleucus,Mystacoleucu,https://inaturalist-open-data.s3.amazonaws.com/photos/67983502/medium.jpg,2759
Glyptothorax Fuscus,Glyptothorax Fuscu,https://inaturalist-open-data.s3.amazonaws.com/photos/186328877/medium.jpg,2760
Microphis Martensii,Longsnouted Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/351595866/medium.jpg,2761
Mystus Gulio,Gulio Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/52307720/medium.jpg,2762
Puntioplites Waandersi,Puntioplites Waandersi,https://inaturalist-open-data.s3.amazonaws.com/photos/198062592/medium.jpeg,2763
Mastacembelus Armatus,Tire Track Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/140618568/medium.jpg,2764
Oreoglanis Suraswadii,Oreoglanis Suraswadii,https://static.inaturalist.org/photos/177007873/medium.jpeg,2765
Scarus Scaber,Five-Saddle Parrotfish,https://inaturalist-open-data.s3.amazonaws.com/photos/26204461/medium.jpeg,2766
Pycnochromis,Pycnochromi,https://inaturalist-open-data.s3.amazonaws.com/photos/29497735/medium.jpg,2767
Zebrasoma Desjardinii,Indian Sailfin Tang,https://static.inaturalist.org/photos/14615488/medium.jpg,2768
Halichoeres Leucoxanthus,Canarytop Wrasse,https://static.inaturalist.org/photos/59057504/medium.jpeg,2769
Pycnochromis Fieldi,Indian Half-And-Half Chromi,https://inaturalist-open-data.s3.amazonaws.com/photos/15933950/medium.jpg,2770
Cirripectes Auritus,Eared Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/2995767/medium.jpg,2771
Scomberoides Tol,Needleskin Queenfish,https://inaturalist-open-data.s3.amazonaws.com/photos/8107855/medium.jpg,2772
Acanthurus Tristis,Mimic Surgeonfish,https://static.inaturalist.org/photos/18839398/medium.jpg,2773
Chaetodon Interruptus,Indian Teardrop Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/233628143/medium.jpg,2774
Labroidei,Labroidei,https://inaturalist-open-data.s3.amazonaws.com/photos/11294069/medium.jpg,2775
Apolemichthys Trimaculatus × Xanthurus,Armitage Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/19320582/medium.jpg,2776
Chaetodon Gardineri,Gardiner'S Butterflyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/1584545/medium.jpg,2777
Kryptopterus Macrocephalus,Striped Glass Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/347925732/medium.jpg,2778
Entomacrodus Striatus,Blackspotted Rockskipper,https://inaturalist-open-data.s3.amazonaws.com/photos/12502596/medium.jpeg,2779
Lutjanus Lemniscatus,Darktail Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/24048650/medium.jpg,2780
Aplocheilus,Aplocheilu,https://static.inaturalist.org/photos/35091347/medium.jpeg,2781
Spirinchus Lanceolatus,Shishamo Smelt,https://inaturalist-open-data.s3.amazonaws.com/photos/378149201/medium.jpg,2782
Pangasius Larnaudii,Black-Spotted Catfish,https://static.inaturalist.org/photos/464260029/medium.jpg,2783
Hypsibarbus,Hypsibarbu,https://inaturalist-open-data.s3.amazonaws.com/photos/25085145/medium.jpg,2784
Amblyceps Variegatum,Amblyceps Variegatum,https://static.inaturalist.org/photos/206331584/medium.jpeg,2785
Kryptopterus Vitreolus,Glass Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/347925554/medium.jpg,2786
Osteochilus Vittatus,Hard-Lipped Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/14920285/medium.jpeg,2787
